index,name,base_name,Label Name,network,Full Component Name,hemisphere,component
199.0,17Networks_LH_DorsAttnB_PostC_16,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
200.0,17Networks_LH_DorsAttnB_PostC_17,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
201.0,17Networks_LH_DorsAttnB_PostC_18,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
202.0,17Networks_LH_DorsAttnB_FEF_1,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
203.0,17Networks_LH_DorsAttnB_FEF_2,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
204.0,17Networks_LH_DorsAttnB_FEF_3,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
205.0,17Networks_LH_DorsAttnB_FEF_4,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
206.0,17Networks_LH_DorsAttnB_FEF_5,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
207.0,17Networks_LH_DorsAttnB_FEF_6,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
208.0,17Networks_LH_DorsAttnB_FEF_7,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
209.0,17Networks_LH_DorsAttnB_PrCv_1,17networks_lh_dorsattnb_prcv,17networks_lh_dorsattnb_prcv,dorsal attention B,precentral ventral,L,
210.0,17Networks_LH_DorsAttnB_PrCv_2,17networks_lh_dorsattnb_prcv,17networks_lh_dorsattnb_prcv,dorsal attention B,precentral ventral,L,
211.0,17Networks_LH_SalVentAttnA_ParOper_1,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
212.0,17Networks_LH_SalVentAttnA_ParOper_2,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
213.0,17Networks_LH_SalVentAttnA_ParOper_3,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
214.0,17Networks_LH_SalVentAttnA_ParOper_4,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
215.0,17Networks_LH_SalVentAttnA_ParOper_5,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
216.0,17Networks_LH_SalVentAttnA_ParOper_6,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
217.0,17Networks_LH_SalVentAttnA_ParOper_7,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
218.0,17Networks_LH_SalVentAttnA_FrOper_1,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
219.0,17Networks_LH_SalVentAttnA_FrOper_2,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
220.0,17Networks_LH_SalVentAttnA_FrOper_3,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
221.0,17Networks_LH_SalVentAttnA_FrOper_4,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
222.0,17Networks_LH_SalVentAttnA_FrOper_5,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
223.0,17Networks_LH_SalVentAttnA_FrOper_6,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
224.0,17Networks_LH_SalVentAttnA_FrOper_7,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
225.0,17Networks_LH_SalVentAttnA_FrOper_8,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
226.0,17Networks_LH_SalVentAttnA_FrOper_9,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
227.0,17Networks_LH_SalVentAttnA_Ins_1,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
228.0,17Networks_LH_SalVentAttnA_Ins_2,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
229.0,17Networks_LH_SalVentAttnA_Ins_3,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
230.0,17Networks_LH_SalVentAttnA_Ins_4,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
231.0,17Networks_LH_SalVentAttnA_Ins_5,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
232.0,17Networks_LH_SalVentAttnA_Ins_6,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
233.0,17Networks_LH_SalVentAttnA_Ins_7,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
234.0,17Networks_LH_SalVentAttnA_Ins_8,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
235.0,17Networks_LH_SalVentAttnA_Ins_9,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
236.0,17Networks_LH_SalVentAttnA_ParMed_1,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
237.0,17Networks_LH_SalVentAttnA_ParMed_2,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
238.0,17Networks_LH_SalVentAttnA_ParMed_3,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
239.0,17Networks_LH_SalVentAttnA_ParMed_4,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
240.0,17Networks_LH_SalVentAttnA_ParMed_5,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
241.0,17Networks_LH_SalVentAttnA_ParMed_6,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
242.0,17Networks_LH_SalVentAttnA_ParMed_7,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
243.0,17Networks_LH_SalVentAttnA_ParMed_8,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
244.0,17Networks_LH_SalVentAttnA_FrMed_1,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
245.0,17Networks_LH_SalVentAttnA_FrMed_2,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
246.0,17Networks_LH_SalVentAttnA_FrMed_3,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
247.0,17Networks_LH_SalVentAttnA_FrMed_4,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
248.0,17Networks_LH_SalVentAttnA_FrMed_5,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
249.0,17Networks_LH_SalVentAttnA_FrMed_6,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
250.0,17Networks_LH_SalVentAttnA_FrMed_7,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
251.0,17Networks_LH_SalVentAttnB_IPL_1,17networks_lh_salventattnb_ipl,17networks_lh_salventattnb_ipl,salience / ventral attention B,inferior parietal lobule,L,
252.0,17Networks_LH_SalVentAttnB_IPL_2,17networks_lh_salventattnb_ipl,17networks_lh_salventattnb_ipl,salience / ventral attention B,inferior parietal lobule,L,
253.0,17Networks_LH_SalVentAttnB_PFCd_1,17networks_lh_salventattnb_pfcd,17networks_lh_salventattnb_pfcd,salience / ventral attention B,dorsal prefrontal cortex,L,
254.0,17Networks_LH_SalVentAttnB_PFCl_1,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
255.0,17Networks_LH_SalVentAttnB_PFCl_2,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
256.0,17Networks_LH_SalVentAttnB_PFCl_3,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
257.0,17Networks_LH_SalVentAttnB_PFCl_4,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
258.0,17Networks_LH_SalVentAttnB_PFCl_5,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
259.0,17Networks_LH_SalVentAttnB_PFCl_6,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
260.0,17Networks_LH_SalVentAttnB_Ins_1,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
261.0,17Networks_LH_SalVentAttnB_Ins_2,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
262.0,17Networks_LH_SalVentAttnB_Ins_3,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
263.0,17Networks_LH_SalVentAttnB_Ins_4,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
264.0,17Networks_LH_SalVentAttnB_Ins_5,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
265.0,17Networks_LH_SalVentAttnB_Ins_6,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
266.0,17Networks_LH_SalVentAttnB_Ins_7,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
267.0,17Networks_LH_SalVentAttnB_Ins_8,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
268.0,17Networks_LH_SalVentAttnB_OFC_1,17networks_lh_salventattnb_ofc,17networks_lh_salventattnb_ofc,salience / ventral attention B,orbital frontal cortex,L,
269.0,17Networks_LH_SalVentAttnB_PFCmp_1,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
270.0,17Networks_LH_SalVentAttnB_PFCmp_2,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
271.0,17Networks_LH_SalVentAttnB_PFCmp_3,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
272.0,17Networks_LH_SalVentAttnB_PFCmp_4,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
273.0,17Networks_LH_LimbicB_OFC_1,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
274.0,17Networks_LH_LimbicB_OFC_2,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
275.0,17Networks_LH_LimbicB_OFC_3,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
276.0,17Networks_LH_LimbicB_OFC_4,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
277.0,17Networks_LH_LimbicB_OFC_5,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
278.0,17Networks_LH_LimbicB_OFC_6,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
279.0,17Networks_LH_LimbicB_OFC_7,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
280.0,17Networks_LH_LimbicB_OFC_8,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
281.0,17Networks_LH_LimbicB_OFC_9,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
282.0,17Networks_LH_LimbicB_OFC_10,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
283.0,17Networks_LH_LimbicB_OFC_11,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
284.0,17Networks_LH_LimbicB_OFC_12,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
285.0,17Networks_LH_LimbicB_OFC_13,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
286.0,17Networks_LH_LimbicB_OFC_14,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
287.0,17Networks_LH_LimbicB_OFC_15,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
288.0,17Networks_LH_LimbicB_OFC_16,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
289.0,17Networks_LH_LimbicA_TempPole_1,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
290.0,17Networks_LH_LimbicA_TempPole_2,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
291.0,17Networks_LH_LimbicA_TempPole_3,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
292.0,17Networks_LH_LimbicA_TempPole_4,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
293.0,17Networks_LH_LimbicA_TempPole_5,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
294.0,17Networks_LH_LimbicA_TempPole_6,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
295.0,17Networks_LH_LimbicA_TempPole_7,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
296.0,17Networks_LH_LimbicA_TempPole_8,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
297.0,17Networks_LH_LimbicA_TempPole_9,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
298.0,17Networks_LH_LimbicA_TempPole_10,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
299.0,17Networks_LH_LimbicA_TempPole_11,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
300.0,17Networks_LH_LimbicA_TempPole_12,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
301.0,17Networks_LH_LimbicA_TempPole_13,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
302.0,17Networks_LH_LimbicA_TempPole_14,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
303.0,17Networks_LH_ContA_Temp_1,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
304.0,17Networks_LH_ContA_Temp_2,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
305.0,17Networks_LH_ContA_Temp_3,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
306.0,17Networks_LH_ContA_IPS_1,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
307.0,17Networks_LH_ContA_IPS_2,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
308.0,17Networks_LH_ContA_IPS_3,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
309.0,17Networks_LH_ContA_IPS_4,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
310.0,17Networks_LH_ContA_IPS_5,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
311.0,17Networks_LH_ContA_IPS_6,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
312.0,17Networks_LH_ContA_IPS_7,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
313.0,17Networks_LH_ContA_IPS_8,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
314.0,17Networks_LH_ContA_IPS_9,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
315.0,17Networks_LH_ContA_IPS_10,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
316.0,17Networks_LH_ContA_PFCd_1,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
317.0,17Networks_LH_ContA_PFCd_2,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
318.0,17Networks_LH_ContA_PFCl_1,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
319.0,17Networks_LH_ContA_PFCl_2,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
320.0,17Networks_LH_ContA_PFCl_3,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
321.0,17Networks_LH_ContA_PFCl_4,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
322.0,17Networks_LH_ContA_PFCl_5,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
323.0,17Networks_LH_ContA_PFCl_6,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
324.0,17Networks_LH_ContA_PFCl_7,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
325.0,17Networks_LH_ContA_PFCl_8,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
326.0,17Networks_LH_ContA_PFCl_9,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
327.0,17Networks_LH_ContA_PFClv_1,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
328.0,17Networks_LH_ContA_PFClv_2,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
329.0,17Networks_LH_ContA_PFClv_3,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
330.0,17Networks_LH_ContA_PFClv_4,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
331.0,17Networks_LH_ContA_PFClv_5,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
332.0,17Networks_LH_ContA_Cingm_1,17networks_lh_conta_cingm,17networks_lh_conta_cingm,control A,mid-cingulate,L,
333.0,17Networks_LH_ContA_Cingm_2,17networks_lh_conta_cingm,17networks_lh_conta_cingm,control A,mid-cingulate,L,
334.0,17Networks_LH_ContB_Temp_1,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
335.0,17Networks_LH_ContB_Temp_2,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
336.0,17Networks_LH_ContB_Temp_3,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
337.0,17Networks_LH_ContB_Temp_4,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
338.0,17Networks_LH_ContB_IPL_1,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
339.0,17Networks_LH_ContB_IPL_2,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
340.0,17Networks_LH_ContB_IPL_3,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
341.0,17Networks_LH_ContB_IPL_4,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
342.0,17Networks_LH_ContB_IPL_5,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
343.0,17Networks_LH_ContB_IPL_6,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
344.0,17Networks_LH_ContB_IPL_7,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
345.0,17Networks_LH_ContB_IPL_8,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
346.0,17Networks_LH_ContB_PFCd_1,17networks_lh_contb_pfcd,17networks_lh_contb_pfcd,control B ,dorsal prefrontal cortex,L,
347.0,17Networks_LH_ContB_PFCd_2,17networks_lh_contb_pfcd,17networks_lh_contb_pfcd,control B ,dorsal prefrontal cortex,L,
348.0,17Networks_LH_ContB_PFCd_3,17networks_lh_contb_pfcd,17networks_lh_contb_pfcd,control B ,dorsal prefrontal cortex,L,
349.0,17Networks_LH_ContB_PFCl_1,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
350.0,17Networks_LH_ContB_PFCl_2,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
351.0,17Networks_LH_ContB_PFCl_3,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
352.0,17Networks_LH_ContB_PFClv_1,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
353.0,17Networks_LH_ContB_PFClv_2,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
354.0,17Networks_LH_ContB_PFClv_3,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
355.0,17Networks_LH_ContB_PFClv_4,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
356.0,17Networks_LH_ContB_PFClv_5,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
357.0,17Networks_LH_ContB_PFCmp_1,17networks_lh_contb_pfcmp,17networks_lh_contb_pfcmp,control B ,medial posterior prefrontal cortex,L,
358.0,17Networks_LH_ContB_PFCmp_2,17networks_lh_contb_pfcmp,17networks_lh_contb_pfcmp,control B ,medial posterior prefrontal cortex,L,
359.0,17Networks_LH_ContC_pCun_1,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
360.0,17Networks_LH_ContC_pCun_2,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
361.0,17Networks_LH_ContC_pCun_3,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
362.0,17Networks_LH_ContC_pCun_4,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
363.0,17Networks_LH_ContC_pCun_5,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
364.0,17Networks_LH_ContC_pCun_6,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
365.0,17Networks_LH_ContC_pCun_7,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
366.0,17Networks_LH_ContC_pCun_8,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
367.0,17Networks_LH_ContC_pCun_9,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
368.0,17Networks_LH_ContC_pCun_10,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
369.0,17Networks_LH_ContC_pCun_11,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
370.0,17Networks_LH_ContC_pCun_12,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
371.0,17Networks_LH_ContC_pCun_13,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
372.0,17Networks_LH_ContC_Cingp_1,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
373.0,17Networks_LH_ContC_Cingp_2,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
374.0,17Networks_LH_ContC_Cingp_3,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
375.0,17Networks_LH_ContC_Cingp_4,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
376.0,17Networks_LH_ContC_Cingp_5,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
377.0,17Networks_LH_ContC_Cingp_6,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
378.0,17Networks_LH_DefaultA_IPL_1,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
379.0,17Networks_LH_DefaultA_IPL_2,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
380.0,17Networks_LH_DefaultA_IPL_3,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
381.0,17Networks_LH_DefaultA_IPL_4,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
382.0,17Networks_LH_DefaultA_IPL_5,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
383.0,17Networks_LH_DefaultA_IPL_6,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
384.0,17Networks_LH_DefaultA_IPL_7,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
385.0,17Networks_LH_DefaultA_PFCd_1,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
386.0,17Networks_LH_DefaultA_PFCd_2,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
387.0,17Networks_LH_DefaultA_PFCd_3,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
388.0,17Networks_LH_DefaultA_PFCd_4,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
389.0,17Networks_LH_DefaultA_pCunPCC_1,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
